"filename","case_study","authors","topic","subsection","question_id","question","A","B","C","D","E","F","G","H","I","J","K","L","other","description","dont_know","not_relevant","info_quality","notes","extra","extra.1"
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.3.","What is the current landed volume? Please describeand indicate year represented:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approximately 850,000 tonnes pa",NA,NA,"A - adequate and reliable data/information","see stecf report https://stecf.jrc.ec.europa.eu/reports/economic/-/asset_publisher/d7Ie/document/id/2571760 and ICES catch databases",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.4.","What is the current landed value? Please describe and indicate year represented:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approximately 340 million euros pa in recent years",NA,NA,"B - limited data/information and expert judgement","based on stecf economic reports (DE figure not know but estimated at 40 million euros) https://stecf.jrc.ec.europa.eu/reports/economic/-/asset_publisher/d7Ie/document/id/2571760",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.5.","What are the trends in landings over the past 10 years? (For a multispecies fishery, this response should represent the fishery as a whole, not individual stocks.)
A. Increasing
B. Declining
C. Stable
D. Variable with no clear trend
E. Data deficient",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","see stecf report https://stecf.jrc.ec.europa.eu/reports/economic/-/asset_publisher/d7Ie/document/id/2571760 and ICES catch databases",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.6.","Approximately how many vessels participate? Please describe and estimate of number or order of magnitude: tens, hundreds, thousands:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"approximately 50",NA,NA,"A - adequate and reliable data/information","https://stecf.jrc.ec.europa.eu/reports/economic/-/asset_publisher/d7Ie/document/id/2571760",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.7.","How dependent are harvesters on the fishery for jobs and income compared to their other livelihood options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","many other job options available",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.8.","How dependent are shoreside businesses on the fishery for jobs and income compared to their other livelihood options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B - limited data/information and expert judgement","diverse economy of coastal communities",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.9.","How dependent are dealer/processors on the fishery for jobs and income compared to their other livelihood options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.10.","How dependent is the community on the fishery for economic benefits compared to its other sources of revenue?
A.  High
B. Moderate
C. Low
D. NA",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.11.","What is the primary purpose for utilization of the species harvested?
A. Fresh consumption
B. Processed (value-added) products (including both domestic and export-oriented)
C. Export product
D. Other (please specify):",NA,"b","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","much processed and frozen onboard. Large export markets. much also processed onshore to add value",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.1.","2.3.1.1.","Within which jurisdiction(s) is the fishery contained?
A. One domestic regional jurisdiction
B. Multiple domestic regional jurisdictions
C. One coastal state
D. Multiple coastal states
E. Areas Beyond National Jurisdiction (ABNJ)
F. Other (please specify):",NA,NA,NA,"d","e",NA,NA,NA,NA,NA,NA,NA,"different parts of the fisheries occur in different jurisdictions. EU EEZ, NEAFC and Norwegian watrs mostly",NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.2.","2.3.2.1.","What laws, policies and practices exist concerning the fishery and are they upheld? (If you know them, or can easily look up, please list name of the statute and year in 'notes' column)
A. International Treaty
B. National
C. Regional (State, Province, Prefecture, etc.)
D. Municipal/Local
E. Community (Including formal and informal rules and practices. implemented by local cooperatives, sectors, and other organizations)
F. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","NEACF, UNCLOS, CFP, Norwegain Marine Resources Act and the UK fisheries act",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.3.","2.3.3.1.","What is the nature of governance arrangements?
A. Top-down
B. Community-based (e.g. LMMA, TURF)
C. Co-management
D. Traditional/customary (e.g. ICCA)
E. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.4.","2.3.4.1.","Who is involved in governance?
A. Multinational fishery management body
B. National government agencies
C. Regional (State, Province, Prefecture, etc.) government agencies
D. Municipal/local government agencies
E. Individual harvesters or harvester associations
F. Dealers, processors or their associations
G. Shoreside businesses
H. Environmental NGOs
I. Community organizations
J. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note also the EU through the CFP",NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.5.","2.3.5.1.","Do Financial Resources confer or limit the capacity to effectively participate in the governance system? Please describe; note whether your selection pertain to particular groups selected above
A. Confers
B. Limits
C. Neither confers or limits",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure I understand the question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.5.","2.3.5.2.","Do Human Resources confer or limit the capacity to effectively participate in the governance system? Please describe; note whether your selection pertain to particular groups selected above
A. Confers
B. Limits
C. Neither confers or limits",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure I understand the question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.5.","2.3.5.3.","Do Social Factors (trust, social networks) confer or limit the capacity to effectively participate in the governance system? Please describe; note whether your selection pertain to particular groups selected above
A. Confers
B. Limits
C. Neither confers or limits",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure I understand the question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.5.","2.3.5.4.","Does Scientific Competency confer or limit the capacity to effectively participate in the governance system? Please describe; note whether your selection pertain to particular groups selected above
A. Confers
B. Limits
C. Neither confers or limits",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure I understand the question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.5.","2.3.5.5.","Do Other factors (please specify) confer or limit the capacity to effectively participate in the governance system? Please describe; note whether your selection pertain to particular groups selected above
A. Confers
B. Limits
C. Neither confers or limits",NA,NA,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure I understand the question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.6.","2.3.6.1.","Is power in the governance system related to religion, gender, ethnic origin, political party, language, race or sexual orientation?
A. Yes, please describe:
B. No",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Governance context","2.3.7.","2.3.7.1.","Do power relations cause tension within the fishery?
A. Yes, please describe:
B. No","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extremely rich owners can infleunce the system",NA,NA,"B - limited data/information and expert judgement","large international companies (often single person/family owned) run most of the fisheries- this leads to tensions",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.1.","2.4.1.1.","Does a management plan exist for this fishery?
A. Yes, please describe:
B. No","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"but management plans often used to set direction rather than specific number",NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.2.","2.4.2.1","Who is involved in the management process?
A. Multinational fishery management body
B. National government agencies
C. Regional government agencies (State, Province, Prefecture, etc.)
D. Municipal/local government agencies
E. Idividual harvesters or harvester associations
F. Dealers, processors or their associations
G. Shoreside businesses
H. Environmental NGOs
I. Community organizations
J. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EU CFP",NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.3.","2.4.3.1.","Who plays the following roles in the fishery management process? (Each may include multiple actors.) Please add other roles important to fisheries management in your case.
A. Determining access and harvest rights
B. Determining harvest procedures and rules
C. Enforcing rules
D. Monitoring fishery activities (e.g., catch)
E. Providing scientific information
F. Other (please specify):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"don't understand how to answer this question",NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.4.","2.4.4.1.","What are the tools used to control catch? (please check all that apply)
A. None specific to this fishery
B. Total allowable catch limit
C. Individual catch limit
D. Total allowable effort limit
E. Individual effort limit
F. Size limits
G. Spatial restrictions on fishing
H. Temporal restrictions on fishing
I. Gear restrictions
J. Species restrictions
K. Other (please specify):",NA,"b","c",NA,NA,"f","g",NA,"i","k",NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.5.","2.4.5.1.","What measures are taken to conserve habitats?
A. None specific to this fishery
B. Gear restrictions
C. Season closure
D. Year-round no-take zones
E. Seasonal no-take zones
F. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.6.","2.4.6.1.","Are management enforced, and if so, how?
A. Not routinely enforced
B. Fines and penalty fees
C. Revocation of access and harvest rights
D. Social ostracism
E. Other (please specify):
",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.7.","2.4.7.1.","What fishery dependent data are collected to support management?
A. Landed volume
B. Discard volume
C. Landed value
D. Size
E. Other (please specify):","a","b",NA,"d","e",NA,NA,NA,NA,NA,NA,NA,"bycatch of threatened & sensitive species",NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.7.","2.4.7.2.","Who collects and reports the fishery dependent data?
A. National government agencies
B. Regional (State, Province, Prefecture, etc.) government agencies
C. Municipal/local government agencies
D. Individual harvesters or harvester associations
E. Dealers, processors or their associations
F. Environmental NGOs
G. Community organizations
H. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.7.","2.4.7.3.","Are fishery-independent data (e.g., trawl survey) collected to support management?
A. Yes
B. No","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Dickey-Collas_EUR_case study template.xlsx","NE Atlantic pelagic","Dickey-Collas","Management context","2.4.7.","2.4.7.4.","Who collects fishery-independent data?
A. National government agencies
B. Regional (State, Province, Prefecture, etc.) government agencies
C. Municipal/local government agencies
D. Idividual harvesters or harvester associations
E. Dealers, processors or their associations
F. Environmental NGOs
G. Community organizations
H. Universities and/or other scientific organizations
I. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","Coordinated through ICES",NA,NA
